,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
4056,16,premotor,45,0,153,-0.09004941221028001
4057,16,premotor,45,0,207,-0.09467316560994027
4058,16,premotor,45,0,45,-0.06354305535169344
4059,16,premotor,45,0,99,-0.058845118558636396
4060,16,premotor,45,1,153,-0.055640401879704295
4061,16,premotor,45,1,207,-0.10302509337259022
4062,16,premotor,45,1,45,-0.043852298244364624
4063,16,premotor,45,1,99,-0.04255096679315636
4064,16,premotor,45,2,153,-0.04052515731537361
4065,16,premotor,45,2,207,-0.03123734082068022
4066,16,premotor,45,2,45,-0.0405188614906649
4067,16,premotor,45,2,99,-0.04953533965659579
4068,16,premotor,99,0,153,-0.09033849808313538
4069,16,premotor,99,0,207,-0.06406714565427761
4070,16,premotor,99,0,45,-0.0909531893672714
4071,16,premotor,99,0,99,-0.1034399997707446
4072,16,premotor,99,1,153,-0.08544870199751546
4073,16,premotor,99,1,207,-0.10669216889913129
4074,16,premotor,99,1,45,-0.09790983354731571
4075,16,premotor,99,1,99,-0.12197682701752621
4076,16,premotor,99,2,153,-0.04822690455298441
4077,16,premotor,99,2,207,-0.0924122871441399
4078,16,premotor,99,2,45,-0.04619625307176144
4079,16,premotor,99,2,99,-0.1028914483797933
4080,16,motor,153,0,153,-0.026675312522419628
4081,16,motor,153,0,207,-0.008150530145260453
4082,16,motor,153,0,45,-0.1264500938009001
4083,16,motor,153,0,99,-0.09228157122264544
4084,16,motor,153,1,153,-0.004877433043857651
4085,16,motor,153,1,207,0.00021536685062314813
4086,16,motor,153,1,45,-0.04273411778877872
4087,16,motor,153,1,99,-0.03810790513036342
4088,16,motor,153,2,153,-0.0034926178311365658
4089,16,motor,153,2,207,-0.045664345905787565
4090,16,motor,153,2,45,-0.038807901539967014
4091,16,motor,153,2,99,-0.01748354574048957
4092,16,motor,207,0,153,-0.08629978239311298
4093,16,motor,207,0,207,-0.08301523419568932
4094,16,motor,207,0,45,-0.03205434777189456
4095,16,motor,207,0,99,-0.06091937361573379
4096,16,motor,207,1,153,-0.021627182914406264
4097,16,motor,207,1,207,-0.06694495979392792
4098,16,motor,207,1,45,0.003909660381541315
4099,16,motor,207,1,99,-0.03510399592093318
4100,16,motor,207,2,153,-0.06589125626628228
4101,16,motor,207,2,207,-0.011829086565265367
4102,16,motor,207,2,45,-0.0719764164178141
4103,16,motor,207,2,99,0.00783127141827648
4104,16,motor,45,0,153,-0.052169097047315705
4105,16,motor,45,0,207,-0.057735270514423925
4106,16,motor,45,0,45,0.0020518838110958997
4107,16,motor,45,0,99,-0.0035638158771074003
4108,16,motor,45,1,153,-0.042540312143899556
4109,16,motor,45,1,207,-0.06276125354871567
4110,16,motor,45,1,45,0.0175211440555277
4111,16,motor,45,1,99,-0.013781150559912053
4112,16,motor,45,2,153,-0.06741784304986617
4113,16,motor,45,2,207,-0.05383213735430503
4114,16,motor,45,2,45,-0.03378133664904248
4115,16,motor,45,2,99,-0.06874544878863428
4116,16,motor,99,0,153,0.01876587891287581
4117,16,motor,99,0,207,-0.02146413820612276
4118,16,motor,99,0,45,-0.025580814112990194
4119,16,motor,99,0,99,-0.03474588593257021
4120,16,motor,99,1,153,-0.0665380633316415
4121,16,motor,99,1,207,-0.05737960947997334
4122,16,motor,99,1,45,-0.09543604409608587
4123,16,motor,99,1,99,-0.082159875504324
4124,16,motor,99,2,153,-0.0070362260177897
4125,16,motor,99,2,207,-0.06851022541395851
4126,16,motor,99,2,45,-0.004165503867286981
4127,16,motor,99,2,99,-0.05783745548142591
4128,16,v1,153,0,153,0.06368576953134669
4129,16,v1,153,0,207,-0.09997509303888859
4130,16,v1,153,0,45,-0.20127387387555667
4131,16,v1,153,0,99,-0.12065875157055712
4132,16,v1,153,1,153,0.1501579019368819
4133,16,v1,153,1,207,-0.041191282049074796
4134,16,v1,153,1,45,-0.21320462060240622
4135,16,v1,153,1,99,-0.17749085279591828
4136,16,v1,153,2,153,0.130275927668516
4137,16,v1,153,2,207,-0.15225564523678708
4138,16,v1,153,2,45,-0.16527384070130013
4139,16,v1,153,2,99,-0.17588992677562454
4140,16,v1,207,0,153,-0.10798083372246042
4141,16,v1,207,0,207,0.12326061501982528
4142,16,v1,207,0,45,-0.15074168145893196
4143,16,v1,207,0,99,-0.1366383753730414
4144,16,v1,207,1,153,-0.1720985794847592
4145,16,v1,207,1,207,0.02771263732984078
4146,16,v1,207,1,45,-0.1636570342355128
4147,16,v1,207,1,99,-0.2119988764259257
4148,16,v1,207,2,153,-0.16307711995724283
4149,16,v1,207,2,207,-0.0708349978845016
4150,16,v1,207,2,45,-0.15385734471719817
4151,16,v1,207,2,99,-0.1807551259386707
4152,16,v1,45,0,153,-0.3174514386947409
4153,16,v1,45,0,207,-0.23126167453135443
4154,16,v1,45,0,45,0.2214446097797904
4155,16,v1,45,0,99,-0.18726015436941557
4156,16,v1,45,1,153,-0.23432301358645508
4157,16,v1,45,1,207,-0.2779397297330082
4158,16,v1,45,1,45,0.23472498103559397
4159,16,v1,45,1,99,-0.20959164474055758
4160,16,v1,45,2,153,-0.24810899765966724
4161,16,v1,45,2,207,-0.21946613440005297
4162,16,v1,45,2,45,0.22131664502248743
4163,16,v1,45,2,99,-0.208834006744065
4164,16,v1,99,0,153,-0.106422689884732
4165,16,v1,99,0,207,-0.2121891514057639
4166,16,v1,99,0,45,-0.17061405364117188
4167,16,v1,99,0,99,0.10291022366105783
4168,16,v1,99,1,153,-0.15814683214146635
4169,16,v1,99,1,207,-0.15327389356667914
4170,16,v1,99,1,45,-0.1085957178329121
4171,16,v1,99,1,99,0.18449825117135227
4172,16,v1,99,2,153,-0.11882739922436059
4173,16,v1,99,2,207,-0.06291566967475917
4174,16,v1,99,2,45,-0.16383743955284996
4175,16,v1,99,2,99,0.20840153115800758
4176,16,sup_parietal,153,0,153,0.02043665700028482
4177,16,sup_parietal,153,0,207,0.0068318613824191726
4178,16,sup_parietal,153,0,45,-0.03784837006270547
4179,16,sup_parietal,153,0,99,-0.00558917509319533
4180,16,sup_parietal,153,1,153,0.008728034153867253
4181,16,sup_parietal,153,1,207,0.025861684062163187
4182,16,sup_parietal,153,1,45,0.0026537834583888822
4183,16,sup_parietal,153,1,99,0.0033052606461721618
4184,16,sup_parietal,153,2,153,0.03950262673545463
4185,16,sup_parietal,153,2,207,-0.04676314616153669
4186,16,sup_parietal,153,2,45,-0.022115901690542
4187,16,sup_parietal,153,2,99,-0.0019100236766334822
4188,16,sup_parietal,207,0,153,-0.05606726481106183
4189,16,sup_parietal,207,0,207,-0.07509475476180077
4190,16,sup_parietal,207,0,45,-0.013293734032138453
4191,16,sup_parietal,207,0,99,-0.03356078899462599
4192,16,sup_parietal,207,1,153,-0.030803798853369365
4193,16,sup_parietal,207,1,207,-0.025126237622645167
4194,16,sup_parietal,207,1,45,-0.02695544873920183
4195,16,sup_parietal,207,1,99,-0.0243152694503774
4196,16,sup_parietal,207,2,153,-0.0721398462328195
4197,16,sup_parietal,207,2,207,-0.04789924785724979
4198,16,sup_parietal,207,2,45,-0.08719717562262266
4199,16,sup_parietal,207,2,99,-0.07377298371376124
4200,16,sup_parietal,45,0,153,-0.06754087464412827
4201,16,sup_parietal,45,0,207,-0.18321355623670305
4202,16,sup_parietal,45,0,45,-0.07398841868199334
4203,16,sup_parietal,45,0,99,-0.08449726326582285
4204,16,sup_parietal,45,1,153,-0.10027415113201979
4205,16,sup_parietal,45,1,207,-0.1036612449774711
4206,16,sup_parietal,45,1,45,-0.025753154892399734
4207,16,sup_parietal,45,1,99,-0.037998198066159394
4208,16,sup_parietal,45,2,153,-0.06512012346863191
4209,16,sup_parietal,45,2,207,-0.036744995960454746
4210,16,sup_parietal,45,2,45,-0.008924376755806387
4211,16,sup_parietal,45,2,99,0.016080106686557016
4212,16,sup_parietal,99,0,153,-0.09040688590242475
4213,16,sup_parietal,99,0,207,-0.02285307889757948
4214,16,sup_parietal,99,0,45,-0.07560320007538021
4215,16,sup_parietal,99,0,99,-0.06915291234979695
4216,16,sup_parietal,99,1,153,-0.1250663018900376
4217,16,sup_parietal,99,1,207,-0.08013173445372726
4218,16,sup_parietal,99,1,45,-0.10528129608279979
4219,16,sup_parietal,99,1,99,-0.1543811409662149
4220,16,sup_parietal,99,2,153,-0.07075992352388255
4221,16,sup_parietal,99,2,207,-0.10943965428446781
4222,16,sup_parietal,99,2,45,-0.017034288524164637
4223,16,sup_parietal,99,2,99,-0.07622687939634883
4224,16,inf_parietal,153,0,153,0.02161920512453948
4225,16,inf_parietal,153,0,207,0.018057838387711862
4226,16,inf_parietal,153,0,45,-0.01706408786526553
4227,16,inf_parietal,153,0,99,-0.00034440738660073897
4228,16,inf_parietal,153,1,153,-0.02363836886847334
4229,16,inf_parietal,153,1,207,-0.04029549404550645
4230,16,inf_parietal,153,1,45,-0.036615180970705166
4231,16,inf_parietal,153,1,99,-0.054336291235213094
4232,16,inf_parietal,153,2,153,-0.06619090682973014
4233,16,inf_parietal,153,2,207,-0.04958629766960796
4234,16,inf_parietal,153,2,45,-0.08351021280983975
4235,16,inf_parietal,153,2,99,-0.053873887090049
4236,16,inf_parietal,207,0,153,-0.07191334766414119
4237,16,inf_parietal,207,0,207,-0.06784103037623931
4238,16,inf_parietal,207,0,45,-0.05949375905389241
4239,16,inf_parietal,207,0,99,-0.04365634394781888
4240,16,inf_parietal,207,1,153,-0.030111472625350966
4241,16,inf_parietal,207,1,207,-0.01752802747594042
4242,16,inf_parietal,207,1,45,-0.030980012037224842
4243,16,inf_parietal,207,1,99,-0.019437210868346967
4244,16,inf_parietal,207,2,153,0.04722001026654364
4245,16,inf_parietal,207,2,207,0.04860749947215502
4246,16,inf_parietal,207,2,45,-0.012811898249111211
4247,16,inf_parietal,207,2,99,0.034321048449362325
4248,16,inf_parietal,45,0,153,-0.021172653608857984
4249,16,inf_parietal,45,0,207,-0.022871834875796485
4250,16,inf_parietal,45,0,45,-0.010992172657444586
4251,16,inf_parietal,45,0,99,-0.05017353923883189
4252,16,inf_parietal,45,1,153,-0.009204720592720834
4253,16,inf_parietal,45,1,207,-0.025756598827606093
4254,16,inf_parietal,45,1,45,0.01144943640004991
4255,16,inf_parietal,45,1,99,-0.00861088541647741
4256,16,inf_parietal,45,2,153,-0.02877394973523764
4257,16,inf_parietal,45,2,207,-0.016990088906815796
4258,16,inf_parietal,45,2,45,0.005917145575582703
4259,16,inf_parietal,45,2,99,-0.029874930804761515
4260,16,inf_parietal,99,0,153,-0.07553593299090383
4261,16,inf_parietal,99,0,207,-0.07641887956361407
4262,16,inf_parietal,99,0,45,-0.07062527480714856
4263,16,inf_parietal,99,0,99,-0.09994092116895478
4264,16,inf_parietal,99,1,153,-0.04683657275664964
4265,16,inf_parietal,99,1,207,-0.053239785849089546
4266,16,inf_parietal,99,1,45,-0.058291796666006784
4267,16,inf_parietal,99,1,99,-0.11462565323628097
4268,16,inf_parietal,99,2,153,-0.044145192434354955
4269,16,inf_parietal,99,2,207,-0.09811327557873456
4270,16,inf_parietal,99,2,45,-0.02808320213867076
4271,16,inf_parietal,99,2,99,-0.0953182884167789
4272,16,v5,153,0,153,0.009840177974026393
4273,16,v5,153,0,207,0.02190908685391539
4274,16,v5,153,0,45,-0.03598129673085537
4275,16,v5,153,0,99,-0.04558648286568178
4276,16,v5,153,1,153,-0.031498745888286515
4277,16,v5,153,1,207,0.03933790825290402
4278,16,v5,153,1,45,-0.013734537328988109
4279,16,v5,153,1,99,-0.07799362825058273
4280,16,v5,153,2,153,-0.060284838090366166
4281,16,v5,153,2,207,-0.04344413471917205
4282,16,v5,153,2,45,-0.0602079403023225
4283,16,v5,153,2,99,-0.12403362568818382
4284,16,v5,207,0,153,-0.04328504562301237
4285,16,v5,207,0,207,0.017929157069392652
4286,16,v5,207,0,45,-0.039968073585362654
4287,16,v5,207,0,99,-0.020413305244368195
4288,16,v5,207,1,153,0.014817716551438914
4289,16,v5,207,1,207,0.03487785133283387
4290,16,v5,207,1,45,0.01442318957258001
4291,16,v5,207,1,99,0.006883297032196459
4292,16,v5,207,2,153,-0.04939378003534222
4293,16,v5,207,2,207,-0.07111893285884034
4294,16,v5,207,2,45,0.0043585239466742975
4295,16,v5,207,2,99,-0.09034198008232436
4296,16,v5,45,0,153,-0.028168349221851102
4297,16,v5,45,0,207,-0.05173775700052868
4298,16,v5,45,0,45,0.07941781887689195
4299,16,v5,45,0,99,0.024085993722825896
4300,16,v5,45,1,153,-0.12098188896978956
4301,16,v5,45,1,207,-0.15726267361210503
4302,16,v5,45,1,45,-0.05387500480528312
4303,16,v5,45,1,99,-0.08491135960438763
4304,16,v5,45,2,153,0.028918002513968696
4305,16,v5,45,2,207,0.014974843216219981
4306,16,v5,45,2,45,-0.03551990941537482
4307,16,v5,45,2,99,0.04563656655609484
4308,16,v5,99,0,153,-0.07886828777241725
4309,16,v5,99,0,207,-0.14740517726364089
4310,16,v5,99,0,45,-0.08848009532875908
4311,16,v5,99,0,99,-0.045073915028973156
4312,16,v5,99,1,153,-0.07007167492765612
4313,16,v5,99,1,207,-0.09599454865093238
4314,16,v5,99,1,45,-0.0684240027806986
4315,16,v5,99,1,99,0.020490940570068002
4316,16,v5,99,2,153,-0.05705886382294097
4317,16,v5,99,2,207,-0.05513148602545399
4318,16,v5,99,2,45,-0.02141893001670471
4319,16,v5,99,2,99,0.027278924798972023
4320,17,premotor,153,0,153,-0.07457649559825533
4321,17,premotor,153,0,207,-0.06405142711970888
4322,17,premotor,153,0,45,-0.07797341212105088
4323,17,premotor,153,0,99,-0.09423061387647923
4324,17,premotor,153,1,153,-0.04687569567005312
4325,17,premotor,153,1,207,-0.05562836785826162
4326,17,premotor,153,1,45,-0.06246370141350117
4327,17,premotor,153,1,99,-0.07827278450611103
4328,17,premotor,153,2,153,-0.02914685140141863
4329,17,premotor,153,2,207,-0.036823387586366704
4330,17,premotor,153,2,45,-0.009507667169043839
4331,17,premotor,153,2,99,-0.02862237351911152
4332,17,premotor,207,0,153,-0.0693166507306881
4333,17,premotor,207,0,207,-0.05792808695972226
4334,17,premotor,207,0,45,-0.05002762169613609
4335,17,premotor,207,0,99,-0.08868234841381484
4336,17,premotor,207,1,153,-0.04940918254279112
4337,17,premotor,207,1,207,-0.09317950832438997
4338,17,premotor,207,1,45,-0.04477404198975725
4339,17,premotor,207,1,99,-0.07049058836156304
4340,17,premotor,207,2,153,-0.04875348018023938
4341,17,premotor,207,2,207,-0.04637041581503533
4342,17,premotor,207,2,45,-0.035505829041882986
4343,17,premotor,207,2,99,-0.05929336134767875
4344,17,premotor,45,0,153,-0.062142126532485784
4345,17,premotor,45,0,207,-0.05053784272944707
4346,17,premotor,45,0,45,-0.05875141544858417
4347,17,premotor,45,0,99,-0.03711899359425028
4348,17,premotor,45,1,153,-0.0736413629091863
4349,17,premotor,45,1,207,-0.07664331842278789
4350,17,premotor,45,1,45,-0.10960451677729904
4351,17,premotor,45,1,99,-0.059869047118270194
4352,17,premotor,45,2,153,-0.04735375988644164
4353,17,premotor,45,2,207,-0.0765172815142452
4354,17,premotor,45,2,45,-0.0740242115774938
4355,17,premotor,45,2,99,-0.05045744902520118
4356,17,premotor,99,0,153,-0.040654633777458475
4357,17,premotor,99,0,207,-0.05917076953831862
4358,17,premotor,99,0,45,-0.07203427119171385
4359,17,premotor,99,0,99,-0.05581536166013014
4360,17,premotor,99,1,153,-0.03144551650752503
4361,17,premotor,99,1,207,-0.027174630193333157
4362,17,premotor,99,1,45,-0.029314101033393707
4363,17,premotor,99,1,99,-0.03364465077730684
4364,17,premotor,99,2,153,-0.05827597719858862
4365,17,premotor,99,2,207,-0.03588150215013284
4366,17,premotor,99,2,45,-0.04789097093960936
4367,17,premotor,99,2,99,-0.04815361772938924
4368,17,motor,153,0,153,-0.046073778002624716
4369,17,motor,153,0,207,-0.020611422869730493
4370,17,motor,153,0,45,-0.051153549949168695
4371,17,motor,153,0,99,-0.05215691172829937
4372,17,motor,153,1,153,-0.10297135544816056
4373,17,motor,153,1,207,-0.1144221914736786
4374,17,motor,153,1,45,-0.08812498411912636
4375,17,motor,153,1,99,-0.09886141912719651
4376,17,motor,153,2,153,-0.08386304234599459
4377,17,motor,153,2,207,-0.06751270294928677
4378,17,motor,153,2,45,-0.06759800112871986
4379,17,motor,153,2,99,-0.08378051487994423
4380,17,motor,207,0,153,-0.09677403227092873
4381,17,motor,207,0,207,-0.08989989935762936
4382,17,motor,207,0,45,-0.048397338489636704
4383,17,motor,207,0,99,-0.11152631676638257
4384,17,motor,207,1,153,-0.024553550428423672
4385,17,motor,207,1,207,-0.07271348082664256
4386,17,motor,207,1,45,-0.01879747809709365
4387,17,motor,207,1,99,-0.08564260082709126
4388,17,motor,207,2,153,0.003994808511401859
4389,17,motor,207,2,207,0.0049745941583620775
4390,17,motor,207,2,45,0.00344293418379477
4391,17,motor,207,2,99,0.012283170762493006
4392,17,motor,45,0,153,-0.073970712468516
4393,17,motor,45,0,207,-0.06723719115981139
4394,17,motor,45,0,45,-0.1331873060440661
4395,17,motor,45,0,99,-0.06058361747307922
4396,17,motor,45,1,153,-0.04314145378349901
4397,17,motor,45,1,207,-0.08119635283873425
4398,17,motor,45,1,45,-0.04713255884790116
4399,17,motor,45,1,99,-0.054359430709615505
4400,17,motor,45,2,153,-0.050249161522320875
4401,17,motor,45,2,207,-0.08597883998743445
4402,17,motor,45,2,45,-0.08533679479619713
4403,17,motor,45,2,99,-0.04397915358711265
4404,17,motor,99,0,153,-0.02324091730242013
4405,17,motor,99,0,207,-0.041603340215803974
4406,17,motor,99,0,45,0.0022557425923399425
4407,17,motor,99,0,99,-0.011593688559422482
4408,17,motor,99,1,153,-0.03709083287229151
4409,17,motor,99,1,207,-0.011546525369047777
4410,17,motor,99,1,45,-0.027207247402850295
4411,17,motor,99,1,99,-0.04271920594555717
4412,17,motor,99,2,153,-0.04966771886219569
4413,17,motor,99,2,207,-0.04255329756956042
4414,17,motor,99,2,45,-0.02866173703205182
4415,17,motor,99,2,99,-0.07051080484057032
4416,17,v1,153,0,153,-0.03171668641748374
4417,17,v1,153,0,207,0.008175780366112361
4418,17,v1,153,0,45,-0.2646722975537557
4419,17,v1,153,0,99,-0.2675044786360755
4420,17,v1,153,1,153,-0.04804185876347232
4421,17,v1,153,1,207,-0.05331055673917707
4422,17,v1,153,1,45,-0.2496723266948465
4423,17,v1,153,1,99,-0.2482632697814225
4424,17,v1,153,2,153,-0.06164581843634821
4425,17,v1,153,2,207,-0.022917389239433084
4426,17,v1,153,2,45,-0.12655235558490985
4427,17,v1,153,2,99,-0.1758185215185567
4428,17,v1,207,0,153,-0.12129087134438947
4429,17,v1,207,0,207,-0.00906621164336092
4430,17,v1,207,0,45,-0.11274668565796667
4431,17,v1,207,0,99,-0.1936385411884118
4432,17,v1,207,1,153,-0.10194132303877922
4433,17,v1,207,1,207,-0.0019180044983858283
4434,17,v1,207,1,45,-0.10542016298984845
4435,17,v1,207,1,99,-0.20280824522148588
4436,17,v1,207,2,153,-0.033952715480314415
4437,17,v1,207,2,207,0.03412374988168156
4438,17,v1,207,2,45,-0.09782536291490593
4439,17,v1,207,2,99,-0.11910332498624762
4440,17,v1,45,0,153,-0.17640396192678304
4441,17,v1,45,0,207,-0.30273602737608246
4442,17,v1,45,0,45,0.2500950720064369
4443,17,v1,45,0,99,-0.19154767746837076
4444,17,v1,45,1,153,-0.3011079594182863
4445,17,v1,45,1,207,-0.3051058539240385
4446,17,v1,45,1,45,0.2650651998286525
4447,17,v1,45,1,99,-0.1498754151561741
4448,17,v1,45,2,153,-0.16219963376619373
4449,17,v1,45,2,207,-0.24066141597925844
4450,17,v1,45,2,45,0.17863756597156774
4451,17,v1,45,2,99,-0.13170452833508134
4452,17,v1,99,0,153,-0.07434280213292921
4453,17,v1,99,0,207,-0.07575519500670591
4454,17,v1,99,0,45,-0.18887130255464418
4455,17,v1,99,0,99,0.07195554526618415
4456,17,v1,99,1,153,0.01864004974775823
4457,17,v1,99,1,207,-0.05279689309766073
4458,17,v1,99,1,45,-0.15439998334156707
4459,17,v1,99,1,99,0.16533224522413476
4460,17,v1,99,2,153,-0.07401528567754956
4461,17,v1,99,2,207,-0.14282108846409164
4462,17,v1,99,2,45,-0.15320270945800768
4463,17,v1,99,2,99,0.12169137656153461
4464,17,sup_parietal,153,0,153,-0.042470373603886225
4465,17,sup_parietal,153,0,207,-0.052733240932070664
4466,17,sup_parietal,153,0,45,-0.11159396795291031
4467,17,sup_parietal,153,0,99,-0.10930450893794275
4468,17,sup_parietal,153,1,153,-0.014590819072687316
4469,17,sup_parietal,153,1,207,-0.0469325800697443
4470,17,sup_parietal,153,1,45,-0.08181684789116248
4471,17,sup_parietal,153,1,99,-0.0265516328915652
4472,17,sup_parietal,153,2,153,-0.032786840372181984
4473,17,sup_parietal,153,2,207,-0.11028654726132311
4474,17,sup_parietal,153,2,45,-0.08994143239483643
4475,17,sup_parietal,153,2,99,-0.06024241855848271
4476,17,sup_parietal,207,0,153,-0.07287050599223995
4477,17,sup_parietal,207,0,207,-0.003043061339851938
4478,17,sup_parietal,207,0,45,-0.03169076044600132
4479,17,sup_parietal,207,0,99,-0.09224246722811057
4480,17,sup_parietal,207,1,153,-0.08625053443955982
4481,17,sup_parietal,207,1,207,-0.000842023008391056
4482,17,sup_parietal,207,1,45,-0.04377961143234597
4483,17,sup_parietal,207,1,99,-0.09174641237771691
4484,17,sup_parietal,207,2,153,-0.06656316949860694
4485,17,sup_parietal,207,2,207,0.052820440462645106
4486,17,sup_parietal,207,2,45,-0.059933594612964415
4487,17,sup_parietal,207,2,99,-0.09707853624537857
4488,17,sup_parietal,45,0,153,-0.022990722647863913
4489,17,sup_parietal,45,0,207,-0.11174832659522121
4490,17,sup_parietal,45,0,45,-0.004179801720817101
4491,17,sup_parietal,45,0,99,-0.029444049643075537
4492,17,sup_parietal,45,1,153,-0.06862696437603148
4493,17,sup_parietal,45,1,207,-0.15113597498717365
4494,17,sup_parietal,45,1,45,-0.06227888182315022
4495,17,sup_parietal,45,1,99,-0.05847244478133697
4496,17,sup_parietal,45,2,153,-0.11737566379698697
4497,17,sup_parietal,45,2,207,-0.15865864758094078
4498,17,sup_parietal,45,2,45,-0.024772856957811482
4499,17,sup_parietal,45,2,99,-0.11898062851685716
4500,17,sup_parietal,99,0,153,-0.03817534693772172
4501,17,sup_parietal,99,0,207,-0.038923541301224523
4502,17,sup_parietal,99,0,45,-0.03956550287066898
4503,17,sup_parietal,99,0,99,-0.010686571767484332
4504,17,sup_parietal,99,1,153,-0.0619094617545342
4505,17,sup_parietal,99,1,207,-0.06752558616191012
4506,17,sup_parietal,99,1,45,-0.0662503910109345
4507,17,sup_parietal,99,1,99,-0.07603821651551479
4508,17,sup_parietal,99,2,153,0.013863915245831736
4509,17,sup_parietal,99,2,207,-0.031547963422577464
4510,17,sup_parietal,99,2,45,-0.01478005386996515
4511,17,sup_parietal,99,2,99,0.019359845449853766
4512,17,inf_parietal,153,0,153,-0.10584633732940674
4513,17,inf_parietal,153,0,207,-0.03636883000862054
4514,17,inf_parietal,153,0,45,-0.05145582729500768
4515,17,inf_parietal,153,0,99,-0.11458430728328642
4516,17,inf_parietal,153,1,153,-0.1129100411126315
4517,17,inf_parietal,153,1,207,-0.10024766938652166
4518,17,inf_parietal,153,1,45,-0.0822845591287596
4519,17,inf_parietal,153,1,99,-0.07275509503379549
4520,17,inf_parietal,153,2,153,-0.08014148829801954
4521,17,inf_parietal,153,2,207,-0.08497354101028687
4522,17,inf_parietal,153,2,45,-0.06841755969706982
4523,17,inf_parietal,153,2,99,-0.08979624487085276
4524,17,inf_parietal,207,0,153,-0.11560705276963906
4525,17,inf_parietal,207,0,207,-0.049934215669958704
4526,17,inf_parietal,207,0,45,-0.0918267866078964
4527,17,inf_parietal,207,0,99,-0.0645979528467917
4528,17,inf_parietal,207,1,153,-0.024132964332216438
4529,17,inf_parietal,207,1,207,-0.04033317797407807
4530,17,inf_parietal,207,1,45,0.001171880216668482
4531,17,inf_parietal,207,1,99,-0.07093649354553
4532,17,inf_parietal,207,2,153,-0.12211175504921734
4533,17,inf_parietal,207,2,207,-0.015423075517117534
4534,17,inf_parietal,207,2,45,-0.01398026829908965
4535,17,inf_parietal,207,2,99,-0.08236032536669008
4536,17,inf_parietal,45,0,153,-0.01798247457408965
4537,17,inf_parietal,45,0,207,-0.08742549172102342
4538,17,inf_parietal,45,0,45,-0.07295842832897609
4539,17,inf_parietal,45,0,99,-0.016493231970634965
4540,17,inf_parietal,45,1,153,-0.09092228005870409
4541,17,inf_parietal,45,1,207,-0.05874819997961675
4542,17,inf_parietal,45,1,45,-0.12880222489855844
4543,17,inf_parietal,45,1,99,-0.03880624981106486
4544,17,inf_parietal,45,2,153,-0.06348678153051139
4545,17,inf_parietal,45,2,207,-0.05703741560747543
4546,17,inf_parietal,45,2,45,-0.04104340328692503
4547,17,inf_parietal,45,2,99,-0.06173885951448856
4548,17,inf_parietal,99,0,153,-0.04160204574460376
4549,17,inf_parietal,99,0,207,-0.07710741295882251
4550,17,inf_parietal,99,0,45,-0.0712776688975967
4551,17,inf_parietal,99,0,99,-0.03599019815479558
4552,17,inf_parietal,99,1,153,0.002240234209608293
4553,17,inf_parietal,99,1,207,0.0011099421150985575
4554,17,inf_parietal,99,1,45,-0.06292272433111051
4555,17,inf_parietal,99,1,99,-0.06886934613585884
4556,17,inf_parietal,99,2,153,-0.010597513059019063
4557,17,inf_parietal,99,2,207,-0.04187096287818346
4558,17,inf_parietal,99,2,45,-0.052770352977462194
4559,17,inf_parietal,99,2,99,-0.03751656542784115
4560,17,v5,153,0,153,0.03340628203092833
4561,17,v5,153,0,207,-0.06056603320025299
4562,17,v5,153,0,45,-0.1559203992601118
4563,17,v5,153,0,99,-0.09730678921701508
4564,17,v5,153,1,153,0.04788229458520792
4565,17,v5,153,1,207,-0.02005069646186247
4566,17,v5,153,1,45,-0.1180134398402254
4567,17,v5,153,1,99,-0.051906905221646635
4568,17,v5,153,2,153,-0.059776584288676715
4569,17,v5,153,2,207,-0.10645912286068188
4570,17,v5,153,2,45,-0.17858227234277507
4571,17,v5,153,2,99,-0.1328397216430014
4572,17,v5,207,0,153,-0.036984347016204754
4573,17,v5,207,0,207,-0.03466296514770083
4574,17,v5,207,0,45,0.04208489521356467
4575,17,v5,207,0,99,-0.017101374811953306
4576,17,v5,207,1,153,-0.05115980892919887
4577,17,v5,207,1,207,-0.08458425378389102
4578,17,v5,207,1,45,0.024827483544535466
4579,17,v5,207,1,99,-0.016033914595185106
4580,17,v5,207,2,153,-0.013236216517410991
4581,17,v5,207,2,207,-0.045420451720385585
4582,17,v5,207,2,45,-0.01563437541895395
4583,17,v5,207,2,99,-0.01752908546417857
4584,17,v5,45,0,153,-0.022385570219293043
4585,17,v5,45,0,207,-0.0060653086170668405
4586,17,v5,45,0,45,0.0014698173378159124
4587,17,v5,45,0,99,-0.07457305575282398
4588,17,v5,45,1,153,0.01961666387908766
4589,17,v5,45,1,207,0.0660947057767431
4590,17,v5,45,1,45,0.029227770405015174
4591,17,v5,45,1,99,-0.100289331433226
4592,17,v5,45,2,153,-0.01247272343568895
4593,17,v5,45,2,207,0.08408682552656309
4594,17,v5,45,2,45,0.1249690544842228
4595,17,v5,45,2,99,0.04027945552768304
4596,17,v5,99,0,153,-0.15885990710111064
4597,17,v5,99,0,207,-0.12255465313290478
4598,17,v5,99,0,45,-0.0981619771257706
4599,17,v5,99,0,99,-0.05664354702943351
4600,17,v5,99,1,153,-0.19708252965982315
4601,17,v5,99,1,207,-0.1860144345244435
4602,17,v5,99,1,45,-0.20146225141562368
4603,17,v5,99,1,99,-0.0971542044665129
4604,17,v5,99,2,153,-0.0951560596440021
