,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
4126,16,motor,99,2,45,-0.04601826986946337
4127,16,motor,99,2,99,-0.07699427046384352
4128,16,v1,153,0,153,0.09872489753707102
4129,16,v1,153,0,207,-0.12511121554132412
4130,16,v1,153,0,45,-0.21326911499815185
4131,16,v1,153,0,99,-0.08319526081745837
4132,16,v1,153,1,153,0.052355565040267116
4133,16,v1,153,1,207,0.032921286062919566
4134,16,v1,153,1,45,-0.16798487651534283
4135,16,v1,153,1,99,-0.08099666953793486
4136,16,v1,153,2,153,0.04249145705690299
4137,16,v1,153,2,207,-0.007249210826688397
4138,16,v1,153,2,45,-0.13231177887385742
4139,16,v1,153,2,99,-0.0800396268743982
4140,16,v1,207,0,153,-0.013047380122371836
4141,16,v1,207,0,207,0.016809747382567373
4142,16,v1,207,0,45,-0.1171838754474442
4143,16,v1,207,0,99,-0.07997268943000818
4144,16,v1,207,1,153,-0.10151766295313931
4145,16,v1,207,1,207,0.008803454985560672
4146,16,v1,207,1,45,-0.06463240796131452
4147,16,v1,207,1,99,-0.11361388065883446
4148,16,v1,207,2,153,-0.03377175128638031
4149,16,v1,207,2,207,0.037285055257239616
4150,16,v1,207,2,45,-0.04046540882758937
4151,16,v1,207,2,99,-0.06348360162818636
4152,16,v1,45,0,153,-0.17876250290528423
4153,16,v1,45,0,207,-0.04137253882444203
4154,16,v1,45,0,45,0.13634759107610328
4155,16,v1,45,0,99,-0.10809611792541846
4156,16,v1,45,1,153,-0.0889216661144559
4157,16,v1,45,1,207,-0.16478213659285645
4158,16,v1,45,1,45,0.13076198813270162
4159,16,v1,45,1,99,-0.0941059281622162
4160,16,v1,45,2,153,-0.045389265983636615
4161,16,v1,45,2,207,-0.08230186696924995
4162,16,v1,45,2,45,0.09414352151933576
4163,16,v1,45,2,99,-0.09335848216099306
4164,16,v1,99,0,153,-0.11944371180971625
4165,16,v1,99,0,207,-0.06681154281098522
4166,16,v1,99,0,45,-0.043222553940951064
4167,16,v1,99,0,99,0.0806133255148613
4168,16,v1,99,1,153,-0.06251489963977869
4169,16,v1,99,1,207,-0.10494369692780962
4170,16,v1,99,1,45,-0.1049521761439963
4171,16,v1,99,1,99,0.04390224338476753
4172,16,v1,99,2,153,-0.04864420490403362
4173,16,v1,99,2,207,-0.06579726361843423
4174,16,v1,99,2,45,-0.15997667095949492
4175,16,v1,99,2,99,0.004102603686380323
4176,16,sup_parietal,153,0,153,-0.03526531073070793
4177,16,sup_parietal,153,0,207,-0.019440463633792072
4178,16,sup_parietal,153,0,45,-0.048379060064395824
4179,16,sup_parietal,153,0,99,-0.02628706825487143
4180,16,sup_parietal,153,1,153,-0.0644302344610733
4181,16,sup_parietal,153,1,207,0.0066129685609845855
4182,16,sup_parietal,153,1,45,-0.016429072514189794
4183,16,sup_parietal,153,1,99,-0.045993947039429314
4184,16,sup_parietal,153,2,153,-0.05235069610432442
4185,16,sup_parietal,153,2,207,-0.07222748576429242
4186,16,sup_parietal,153,2,45,-0.11587122140108341
4187,16,sup_parietal,153,2,99,-0.01927870267647555
4188,16,sup_parietal,207,0,153,-0.11121042773938425
4189,16,sup_parietal,207,0,207,-0.08925985796514332
4190,16,sup_parietal,207,0,45,-0.06184530303808343
4191,16,sup_parietal,207,0,99,-0.06142864674530461
4192,16,sup_parietal,207,1,153,-0.06331773658848838
4193,16,sup_parietal,207,1,207,-0.07462970368355515
4194,16,sup_parietal,207,1,45,-0.11732641695285988
4195,16,sup_parietal,207,1,99,-0.012742602477277376
4196,16,sup_parietal,207,2,153,-0.09968614623484381
4197,16,sup_parietal,207,2,207,-0.05655042622850198
4198,16,sup_parietal,207,2,45,-0.0056474418369582835
4199,16,sup_parietal,207,2,99,-0.06198431949102959
4200,16,sup_parietal,45,0,153,-0.004615838831219549
4201,16,sup_parietal,45,0,207,-0.011670750829378192
4202,16,sup_parietal,45,0,45,0.007225503447327614
4203,16,sup_parietal,45,0,99,-0.025560198211323736
4204,16,sup_parietal,45,1,153,-0.04920005118937178
4205,16,sup_parietal,45,1,207,-0.07923817503783268
4206,16,sup_parietal,45,1,45,0.0061336325284539975
4207,16,sup_parietal,45,1,99,-0.07456552234636055
4208,16,sup_parietal,45,2,153,0.002820987091610194
4209,16,sup_parietal,45,2,207,-0.004255102980610473
4210,16,sup_parietal,45,2,45,-0.010056397153232085
4211,16,sup_parietal,45,2,99,-0.022456660929162483
4212,16,sup_parietal,99,0,153,-0.01406254955582479
4213,16,sup_parietal,99,0,207,-0.012763271749261966
4214,16,sup_parietal,99,0,45,-0.04631652398570291
4215,16,sup_parietal,99,0,99,-0.026594689018458607
4216,16,sup_parietal,99,1,153,0.003613103477040981
4217,16,sup_parietal,99,1,207,0.0232630652930021
4218,16,sup_parietal,99,1,45,-0.04441909055152378
4219,16,sup_parietal,99,1,99,-0.04204028402021241
4220,16,sup_parietal,99,2,153,0.07020233414874795
4221,16,sup_parietal,99,2,207,0.013978611286967528
4222,16,sup_parietal,99,2,45,-0.025806214258178063
4223,16,sup_parietal,99,2,99,-0.05219693327851492
4224,16,inf_parietal,153,0,153,-0.09421296396252625
4225,16,inf_parietal,153,0,207,-0.024735774160117806
4226,16,inf_parietal,153,0,45,-0.053798818447328325
4227,16,inf_parietal,153,0,99,-0.030397031212805785
4228,16,inf_parietal,153,1,153,-0.10107315149705379
4229,16,inf_parietal,153,1,207,-0.10146891118741456
4230,16,inf_parietal,153,1,45,-0.0016983112351459557
4231,16,inf_parietal,153,1,99,-0.07157759427172725
4232,16,inf_parietal,153,2,153,-0.022006444661613864
4233,16,inf_parietal,153,2,207,-0.03144404590032902
4234,16,inf_parietal,153,2,45,-0.0965677953724429
4235,16,inf_parietal,153,2,99,-0.017065839160580725
4236,16,inf_parietal,207,0,153,-0.0849271512657834
4237,16,inf_parietal,207,0,207,0.013687357654882664
4238,16,inf_parietal,207,0,45,0.04108061703137173
4239,16,inf_parietal,207,0,99,0.020881327575181293
4240,16,inf_parietal,207,1,153,-0.009531357553349398
4241,16,inf_parietal,207,1,207,0.00392814678491875
4242,16,inf_parietal,207,1,45,-0.02840268487844444
4243,16,inf_parietal,207,1,99,0.030803814375604144
4244,16,inf_parietal,207,2,153,-0.04532396119322785
4245,16,inf_parietal,207,2,207,0.0013041587771090105
4246,16,inf_parietal,207,2,45,0.02546890640718417
4247,16,inf_parietal,207,2,99,-0.0420513263332018
4248,16,inf_parietal,45,0,153,0.004731068143706621
4249,16,inf_parietal,45,0,207,-0.03355290266732808
4250,16,inf_parietal,45,0,45,-0.0572653627435634
4251,16,inf_parietal,45,0,99,-0.07089094625913452
4252,16,inf_parietal,45,1,153,-0.014815573150169774
4253,16,inf_parietal,45,1,207,-0.0172990550911681
4254,16,inf_parietal,45,1,45,0.07203586944840512
4255,16,inf_parietal,45,1,99,-0.08664007426239217
4256,16,inf_parietal,45,2,153,-0.04228296539900969
4257,16,inf_parietal,45,2,207,-0.0070745012395838774
4258,16,inf_parietal,45,2,45,0.025937077597291813
4259,16,inf_parietal,45,2,99,-0.044193550921948044
4260,16,inf_parietal,99,0,153,-0.022423537436764118
4261,16,inf_parietal,99,0,207,-0.13144475567674566
4262,16,inf_parietal,99,0,45,-0.12162775100778916
4263,16,inf_parietal,99,0,99,-0.07910817014305903
4264,16,inf_parietal,99,1,153,-0.0786446754473574
4265,16,inf_parietal,99,1,207,-0.007399166484800136
4266,16,inf_parietal,99,1,45,-0.12885056368039166
4267,16,inf_parietal,99,1,99,-0.09719002658600784
4268,16,inf_parietal,99,2,153,-0.01899558863961481
4269,16,inf_parietal,99,2,207,-0.0649754139633306
4270,16,inf_parietal,99,2,45,-0.0823442976044936
4271,16,inf_parietal,99,2,99,-0.03285883922969611
4272,16,v5,153,0,153,-0.03351649483052939
4273,16,v5,153,0,207,-0.09828261897754043
4274,16,v5,153,0,45,-0.12651887649195728
4275,16,v5,153,0,99,-0.045912445673364395
4276,16,v5,153,1,153,-0.04469301415146461
4277,16,v5,153,1,207,-0.14529819605718244
4278,16,v5,153,1,45,-0.18032578605652552
4279,16,v5,153,1,99,-0.02585097692618723
4280,16,v5,153,2,153,-0.014295354222656032
4281,16,v5,153,2,207,-0.0482077735339543
4282,16,v5,153,2,45,-0.10666958380846664
4283,16,v5,153,2,99,-0.04056134735467734
4284,16,v5,207,0,153,-0.026740474092407582
4285,16,v5,207,0,207,-0.0067486898821793595
4286,16,v5,207,0,45,0.02037451006902146
4287,16,v5,207,0,99,-0.0002613641955084012
4288,16,v5,207,1,153,-0.0302239982351609
4289,16,v5,207,1,207,0.01953589988863449
4290,16,v5,207,1,45,0.06752564900154025
4291,16,v5,207,1,99,0.10202456792100863
4292,16,v5,207,2,153,0.10912439787542198
4293,16,v5,207,2,207,0.09004413933833703
4294,16,v5,207,2,45,0.1067299225820662
4295,16,v5,207,2,99,0.007520606778458387
4296,16,v5,45,0,153,-0.07410548523991584
4297,16,v5,45,0,207,0.04068831982422518
4298,16,v5,45,0,45,0.023307474667916432
4299,16,v5,45,0,99,-0.021350097973418622
4300,16,v5,45,1,153,-0.016270141857234004
4301,16,v5,45,1,207,0.01477940137839762
4302,16,v5,45,1,45,-0.011331608740590002
4303,16,v5,45,1,99,-0.11145752278860732
4304,16,v5,45,2,153,-0.12038105509311639
4305,16,v5,45,2,207,-0.03087098270908028
4306,16,v5,45,2,45,-0.0532699690717382
4307,16,v5,45,2,99,-0.0689908718535485
4308,16,v5,99,0,153,0.028439563457591913
4309,16,v5,99,0,207,-0.007297254696903163
4310,16,v5,99,0,45,-0.039173506226267855
4311,16,v5,99,0,99,0.04490774172201361
4312,16,v5,99,1,153,0.02901663518541138
4313,16,v5,99,1,207,-0.044069202311856064
4314,16,v5,99,1,45,-0.05146965693169448
4315,16,v5,99,1,99,-0.05956860047584191
4316,16,v5,99,2,153,-0.05146555048365333
4317,16,v5,99,2,207,-0.0705342604312797
4318,16,v5,99,2,45,-0.01757520444492367
4319,16,v5,99,2,99,0.03344895478594031
4320,17,premotor,153,0,153,-0.10357884695422372
4321,17,premotor,153,0,207,-0.07047676412447235
4322,17,premotor,153,0,45,-0.09500483899695836
4323,17,premotor,153,0,99,-0.11897508429471962
4324,17,premotor,153,1,153,0.004514624808484613
4325,17,premotor,153,1,207,-0.09402802613096553
4326,17,premotor,153,1,45,-0.023553832697768798
4327,17,premotor,153,1,99,-0.03530564826177808
4328,17,premotor,153,2,153,-0.05749127293389034
4329,17,premotor,153,2,207,-0.1188891826820093
4330,17,premotor,153,2,45,-0.04377533759432662
4331,17,premotor,153,2,99,-0.04033014295556786
4332,17,premotor,207,0,153,-0.0872961031326369
4333,17,premotor,207,0,207,-0.10196787133596746
4334,17,premotor,207,0,45,-0.06869786016475732
4335,17,premotor,207,0,99,-0.08884605313156439
4336,17,premotor,207,1,153,-0.11090252509168116
4337,17,premotor,207,1,207,-0.06890812513072736
4338,17,premotor,207,1,45,-0.0781506197163722
4339,17,premotor,207,1,99,-0.09846440353250117
4340,17,premotor,207,2,153,-0.08164557389935324
4341,17,premotor,207,2,207,-0.09347966063850938
4342,17,premotor,207,2,45,-0.14568158796800013
4343,17,premotor,207,2,99,-0.08349832058071743
4344,17,premotor,45,0,153,-0.10044207494092403
4345,17,premotor,45,0,207,-0.08235251182089902
4346,17,premotor,45,0,45,-0.03507378004271679
4347,17,premotor,45,0,99,-0.052434113519679276
4348,17,premotor,45,1,153,-0.04277837909779505
4349,17,premotor,45,1,207,-0.059602563114678805
4350,17,premotor,45,1,45,-0.09289046395102454
4351,17,premotor,45,1,99,-0.04561344191773707
4352,17,premotor,45,2,153,-0.050559936494874266
4353,17,premotor,45,2,207,-0.023102145612083916
4354,17,premotor,45,2,45,0.0011020001082544867
4355,17,premotor,45,2,99,-0.06048511359646119
4356,17,premotor,99,0,153,-0.03748452052373127
4357,17,premotor,99,0,207,-0.05113962517655961
4358,17,premotor,99,0,45,-0.049033877119859876
4359,17,premotor,99,0,99,-0.023878167329669783
4360,17,premotor,99,1,153,-0.14333429986799753
4361,17,premotor,99,1,207,-0.0865548379306754
4362,17,premotor,99,1,45,-0.10843769175311997
4363,17,premotor,99,1,99,-0.08550924178079675
4364,17,premotor,99,2,153,-0.06414074721126341
4365,17,premotor,99,2,207,-0.08052193968624377
4366,17,premotor,99,2,45,-0.09716263272682367
4367,17,premotor,99,2,99,-0.100335422333666
4368,17,motor,153,0,153,-0.13116517777586528
4369,17,motor,153,0,207,-0.1369386018608753
4370,17,motor,153,0,45,-0.08314725367817341
4371,17,motor,153,0,99,-0.11095720377677386
4372,17,motor,153,1,153,-0.04598247130115672
4373,17,motor,153,1,207,-0.05100070072848868
4374,17,motor,153,1,45,-0.02819148908324759
4375,17,motor,153,1,99,-0.027446604658619075
4376,17,motor,153,2,153,-0.03134829325334563
4377,17,motor,153,2,207,-0.0961784425962803
4378,17,motor,153,2,45,-0.056248243867722314
4379,17,motor,153,2,99,-0.028802318573832243
4380,17,motor,207,0,153,-0.12306530380803846
4381,17,motor,207,0,207,-0.09858391716883262
4382,17,motor,207,0,45,-0.10115364337980752
4383,17,motor,207,0,99,-0.09473423541070673
4384,17,motor,207,1,153,-0.09487865354503464
4385,17,motor,207,1,207,-0.10665085409577918
4386,17,motor,207,1,45,0.038638307378410945
4387,17,motor,207,1,99,-0.11688977478064912
4388,17,motor,207,2,153,-0.09239686495306257
4389,17,motor,207,2,207,-0.07404204989213084
4390,17,motor,207,2,45,-0.06636000537029926
4391,17,motor,207,2,99,-0.06554071521604188
4392,17,motor,45,0,153,0.006916781741034389
4393,17,motor,45,0,207,-0.032964799133778346
4394,17,motor,45,0,45,0.02052432811589549
4395,17,motor,45,0,99,-0.029157109158958285
4396,17,motor,45,1,153,-0.04324304572432573
4397,17,motor,45,1,207,-0.0686086419696665
4398,17,motor,45,1,45,-0.157165688240526
4399,17,motor,45,1,99,-0.018522579310516353
4400,17,motor,45,2,153,0.013364890887384188
4401,17,motor,45,2,207,0.019653854173489353
4402,17,motor,45,2,45,0.033192938761286
4403,17,motor,45,2,99,-0.051066501966412395
4404,17,motor,99,0,153,0.010591309719852341
4405,17,motor,99,0,207,0.004227437403887958
4406,17,motor,99,0,45,0.011161291098713536
4407,17,motor,99,0,99,0.024833809160959723
4408,17,motor,99,1,153,-0.08037662701908849
4409,17,motor,99,1,207,-0.03333983745738689
4410,17,motor,99,1,45,-0.060610366502011355
4411,17,motor,99,1,99,0.012650622347071667
4412,17,motor,99,2,153,-0.023009156258830103
4413,17,motor,99,2,207,-0.04967730044473592
4414,17,motor,99,2,45,-0.06481119688120715
4415,17,motor,99,2,99,-0.05516454935927004
4416,17,v1,153,0,153,-0.0005157926678486437
4417,17,v1,153,0,207,-0.007739591035657323
4418,17,v1,153,0,45,-0.15135306697658918
4419,17,v1,153,0,99,-0.15758299025776829
4420,17,v1,153,1,153,0.006181577263640922
4421,17,v1,153,1,207,-0.042413249996599164
4422,17,v1,153,1,45,-0.10583215405447857
4423,17,v1,153,1,99,-0.13578920427651292
4424,17,v1,153,2,153,-0.08599001157147675
4425,17,v1,153,2,207,-0.09699655855340601
4426,17,v1,153,2,45,-0.0971479089673602
4427,17,v1,153,2,99,-0.1556037444232819
4428,17,v1,207,0,153,-0.18044861840414994
4429,17,v1,207,0,207,-0.08866149236669069
4430,17,v1,207,0,45,-0.16287339184356947
4431,17,v1,207,0,99,-0.2725697653116036
4432,17,v1,207,1,153,-0.13251759593860268
4433,17,v1,207,1,207,-0.006212638316672959
4434,17,v1,207,1,45,-0.15958033587869558
4435,17,v1,207,1,99,-0.21985747214370108
4436,17,v1,207,2,153,-0.08689646996734134
4437,17,v1,207,2,207,-0.018905892138548826
4438,17,v1,207,2,45,-0.1738194938968229
4439,17,v1,207,2,99,-0.17555515372092767
4440,17,v1,45,0,153,-0.20799035792038237
4441,17,v1,45,0,207,-0.18428936449561295
4442,17,v1,45,0,45,0.11699729504277578
4443,17,v1,45,0,99,-0.20102328696417934
4444,17,v1,45,1,153,-0.13808850330113065
4445,17,v1,45,1,207,-0.17478936801976383
4446,17,v1,45,1,45,0.17608821893130205
4447,17,v1,45,1,99,-0.10339872967683793
4448,17,v1,45,2,153,-0.17059500994317536
4449,17,v1,45,2,207,-0.17763450014560472
4450,17,v1,45,2,45,0.13453927576450142
4451,17,v1,45,2,99,-0.21914906801250605
4452,17,v1,99,0,153,0.008071124726049095
4453,17,v1,99,0,207,0.024148165436485174
4454,17,v1,99,0,45,-0.09966383906765006
4455,17,v1,99,0,99,0.1984909684538052
4456,17,v1,99,1,153,-0.01559440146478318
4457,17,v1,99,1,207,-0.04053855498580832
4458,17,v1,99,1,45,-0.15967900518627362
4459,17,v1,99,1,99,0.13195569282626268
4460,17,v1,99,2,153,-0.029349788542791327
4461,17,v1,99,2,207,-0.056445505119810654
4462,17,v1,99,2,45,-0.13999557313581745
4463,17,v1,99,2,99,0.12252697321160025
4464,17,sup_parietal,153,0,153,-0.08499396366796007
4465,17,sup_parietal,153,0,207,-0.06946383173811574
4466,17,sup_parietal,153,0,45,-0.11540153157094998
4467,17,sup_parietal,153,0,99,-0.11369038291810961
4468,17,sup_parietal,153,1,153,-0.09633712685066659
4469,17,sup_parietal,153,1,207,-0.045025548412179255
4470,17,sup_parietal,153,1,45,-0.11073632337532087
4471,17,sup_parietal,153,1,99,-0.07093093151617637
4472,17,sup_parietal,153,2,153,-0.10471091404906832
4473,17,sup_parietal,153,2,207,-0.12387131188277206
4474,17,sup_parietal,153,2,45,-0.06872272700297835
4475,17,sup_parietal,153,2,99,-0.04726850969062543
4476,17,sup_parietal,207,0,153,-0.0746064623562945
4477,17,sup_parietal,207,0,207,-0.03787660417885436
4478,17,sup_parietal,207,0,45,-0.10355683566740931
4479,17,sup_parietal,207,0,99,-0.07424409106576915
4480,17,sup_parietal,207,1,153,-0.0023693717539824515
4481,17,sup_parietal,207,1,207,0.0003057676085490811
4482,17,sup_parietal,207,1,45,-0.041768520892682244
4483,17,sup_parietal,207,1,99,-0.05571707866346293
4484,17,sup_parietal,207,2,153,0.004900258336417485
4485,17,sup_parietal,207,2,207,0.05520636816406235
4486,17,sup_parietal,207,2,45,-0.0644582308585146
4487,17,sup_parietal,207,2,99,0.01469876690537137
4488,17,sup_parietal,45,0,153,-0.06348585640716835
4489,17,sup_parietal,45,0,207,-0.08021409920836338
4490,17,sup_parietal,45,0,45,-0.045174894858015346
4491,17,sup_parietal,45,0,99,-0.048712772659921855
4492,17,sup_parietal,45,1,153,-0.05273731839482036
4493,17,sup_parietal,45,1,207,-0.07197760377700879
4494,17,sup_parietal,45,1,45,0.015508071640106164
4495,17,sup_parietal,45,1,99,0.003591794891708344
4496,17,sup_parietal,45,2,153,-0.14666619843115541
4497,17,sup_parietal,45,2,207,-0.12664894503279872
4498,17,sup_parietal,45,2,45,-0.031038869647493333
4499,17,sup_parietal,45,2,99,-0.11409208679125296
4500,17,sup_parietal,99,0,153,-0.01405402425887858
4501,17,sup_parietal,99,0,207,-0.025263541112167436
4502,17,sup_parietal,99,0,45,0.015354675443331207
4503,17,sup_parietal,99,0,99,-0.008126826931545227
4504,17,sup_parietal,99,1,153,-0.04452188409915052
4505,17,sup_parietal,99,1,207,-0.09611660225228474
4506,17,sup_parietal,99,1,45,-0.058664337680221224
4507,17,sup_parietal,99,1,99,-0.06933281889124226
4508,17,sup_parietal,99,2,153,0.0068446605815242045
4509,17,sup_parietal,99,2,207,-0.027386638198060607
4510,17,sup_parietal,99,2,45,-0.06385565743035594
4511,17,sup_parietal,99,2,99,-0.07007524466748971
4512,17,inf_parietal,153,0,153,-0.11669541650985751
4513,17,inf_parietal,153,0,207,-0.12724306236931332
4514,17,inf_parietal,153,0,45,-0.13501137975251792
4515,17,inf_parietal,153,0,99,-0.11902518412328694
4516,17,inf_parietal,153,1,153,0.010965716392733362
4517,17,inf_parietal,153,1,207,-0.051039938222391695
4518,17,inf_parietal,153,1,45,-0.061300678870824736
4519,17,inf_parietal,153,1,99,-0.03799374546059445
4520,17,inf_parietal,153,2,153,0.005117750614502049
4521,17,inf_parietal,153,2,207,-0.03835539219173279
4522,17,inf_parietal,153,2,45,0.022415647313499397
4523,17,inf_parietal,153,2,99,0.024256884755955416
4524,17,inf_parietal,207,0,153,-0.0909377544198291
4525,17,inf_parietal,207,0,207,-0.06100544850353621
4526,17,inf_parietal,207,0,45,-0.08437225273383164
4527,17,inf_parietal,207,0,99,-0.07765918990463744
4528,17,inf_parietal,207,1,153,-0.05240973939593529
4529,17,inf_parietal,207,1,207,-0.11218248600703964
4530,17,inf_parietal,207,1,45,-0.12489658760622138
4531,17,inf_parietal,207,1,99,-0.12179896756400813
4532,17,inf_parietal,207,2,153,-0.13920850989129402
4533,17,inf_parietal,207,2,207,-0.1277291104089504
4534,17,inf_parietal,207,2,45,-0.16195019942564004
4535,17,inf_parietal,207,2,99,-0.1076854379598168
4536,17,inf_parietal,45,0,153,-0.19556715264849728
4537,17,inf_parietal,45,0,207,-0.1720830390971223
4538,17,inf_parietal,45,0,45,-0.1140367759601115
4539,17,inf_parietal,45,0,99,-0.15905740386048695
4540,17,inf_parietal,45,1,153,-0.1533561851645605
4541,17,inf_parietal,45,1,207,-0.16035851654267852
4542,17,inf_parietal,45,1,45,-0.12091891935361967
4543,17,inf_parietal,45,1,99,-0.11913248278037877
4544,17,inf_parietal,45,2,153,-0.09234797642098874
4545,17,inf_parietal,45,2,207,-0.07586033756008909
4546,17,inf_parietal,45,2,45,-0.1101958564464813
4547,17,inf_parietal,45,2,99,-0.11237843288407542
4548,17,inf_parietal,99,0,153,0.02696705520048706
4549,17,inf_parietal,99,0,207,0.015614013820572314
4550,17,inf_parietal,99,0,45,0.03894749135562231
4551,17,inf_parietal,99,0,99,0.05381661162902095
4552,17,inf_parietal,99,1,153,-0.03270288962924353
4553,17,inf_parietal,99,1,207,0.001668370893813059
4554,17,inf_parietal,99,1,45,-0.029171091014297552
4555,17,inf_parietal,99,1,99,0.04831320985687839
4556,17,inf_parietal,99,2,153,0.015426235691026342
4557,17,inf_parietal,99,2,207,-0.01900121158744257
4558,17,inf_parietal,99,2,45,-0.05727797912629767
4559,17,inf_parietal,99,2,99,-0.0424139185765088
4560,17,v5,153,0,153,0.017570205408330174
4561,17,v5,153,0,207,-0.14860135687348508
4562,17,v5,153,0,45,-0.16366789936580045
4563,17,v5,153,0,99,-0.11973758191077775
4564,17,v5,153,1,153,0.08304196956642726
4565,17,v5,153,1,207,-0.012388337828966109
4566,17,v5,153,1,45,-0.005647212431317293
4567,17,v5,153,1,99,0.15614971750760642
4568,17,v5,153,2,153,0.018217292609077982
4569,17,v5,153,2,207,0.023269885196818968
4570,17,v5,153,2,45,-0.06274251995930832
4571,17,v5,153,2,99,-0.032262495323622326
4572,17,v5,207,0,153,-0.08392623541599585
4573,17,v5,207,0,207,-0.13943644077732914
4574,17,v5,207,0,45,-0.10057902234317033
4575,17,v5,207,0,99,-0.14635197081378834
4576,17,v5,207,1,153,-0.24048551040980948
4577,17,v5,207,1,207,-0.19064372139636004
4578,17,v5,207,1,45,-0.24328137756631746
4579,17,v5,207,1,99,-0.15885230477344753
4580,17,v5,207,2,153,-0.05192890038388688
4581,17,v5,207,2,207,-0.13617646817463147
4582,17,v5,207,2,45,-0.171806989284359
4583,17,v5,207,2,99,-0.1574393976504093
4584,17,v5,45,0,153,-0.0767238581965383
4585,17,v5,45,0,207,0.042037966374128904
4586,17,v5,45,0,45,0.07407869426033883
4587,17,v5,45,0,99,-0.06302326468380667
4588,17,v5,45,1,153,0.008869538863520625
4589,17,v5,45,1,207,-0.04426501852164049
4590,17,v5,45,1,45,0.10815182547430029
4591,17,v5,45,1,99,-0.09566037678001464
4592,17,v5,45,2,153,-0.12943808364735027
4593,17,v5,45,2,207,-0.060500736042786614
4594,17,v5,45,2,45,0.10586398976281367
4595,17,v5,45,2,99,-0.04586402663918106
4596,17,v5,99,0,153,-0.08231254764496489
4597,17,v5,99,0,207,-0.03875838854866719
4598,17,v5,99,0,45,-0.054331311498156884
4599,17,v5,99,0,99,-0.03875846504946521
4600,17,v5,99,1,153,-0.05924519032470478
4601,17,v5,99,1,207,0.0028621480900161977
4602,17,v5,99,1,45,-0.12045062321188324
4603,17,v5,99,1,99,-0.014809220159015347
4604,17,v5,99,2,153,-0.03690538729451817
4605,17,v5,99,2,207,-0.08474265775146791
4606,17,v5,99,2,45,-0.08356025172284702
4607,17,v5,99,2,99,-0.009623954232585767
4608,18,premotor,153,0,153,-0.055293820325920714
4609,18,premotor,153,0,207,-0.005437007791870665
4610,18,premotor,153,0,45,-0.05878079493639975
4611,18,premotor,153,0,99,0.017941293947294386
4612,18,premotor,153,1,153,-0.010957805928410964
4613,18,premotor,153,1,207,0.023611700396952033
4614,18,premotor,153,1,45,0.00927461043266196
4615,18,premotor,153,1,99,-0.00438694165308601
4616,18,premotor,153,2,153,-0.03114269104963522
4617,18,premotor,153,2,207,0.004035681635916151
4618,18,premotor,153,2,45,-0.02606724190121178
4619,18,premotor,153,2,99,-0.012385975492290093
4620,18,premotor,207,0,153,-0.09435140334755063
4621,18,premotor,207,0,207,-0.08923714453557521
4622,18,premotor,207,0,45,-0.1038600677183193
4623,18,premotor,207,0,99,-0.09977616753087049
4624,18,premotor,207,1,153,-0.11631520619653184
4625,18,premotor,207,1,207,-0.1120111039332379
4626,18,premotor,207,1,45,-0.11643208118519165
4627,18,premotor,207,1,99,-0.09334168213763808
4628,18,premotor,207,2,153,-0.0970033478188441
4629,18,premotor,207,2,207,-0.09156031852901733
4630,18,premotor,207,2,45,-0.08507701650877877
4631,18,premotor,207,2,99,-0.09777744943959915
4632,18,premotor,45,0,153,-0.056245786458109015
4633,18,premotor,45,0,207,-0.15059584713302873
4634,18,premotor,45,0,45,-0.038890056698241554
4635,18,premotor,45,0,99,-0.07993057887523564
4636,18,premotor,45,1,153,-0.07921764311145493
4637,18,premotor,45,1,207,-0.13828650113570057
4638,18,premotor,45,1,45,-0.10037721360534906
4639,18,premotor,45,1,99,-0.09905366496174128
4640,18,premotor,45,2,153,-0.0661818514080521
4641,18,premotor,45,2,207,-0.14581788026343906
4642,18,premotor,45,2,45,-0.07340647422749222
4643,18,premotor,45,2,99,-0.03726906799809973
4644,18,premotor,99,0,153,-0.07875353060238412
4645,18,premotor,99,0,207,-0.06909809365863276
4646,18,premotor,99,0,45,-0.07010978430875092
4647,18,premotor,99,0,99,-0.10379494596242217
4648,18,premotor,99,1,153,-0.020591490155966674
4649,18,premotor,99,1,207,-0.04400450744920239
4650,18,premotor,99,1,45,-0.04685535623014587
4651,18,premotor,99,1,99,-0.07051952490079594
4652,18,premotor,99,2,153,-0.0507241480353559
4653,18,premotor,99,2,207,-0.04297693600025325
4654,18,premotor,99,2,45,-0.08448834339525707
4655,18,premotor,99,2,99,-0.09905633664994182
4656,18,motor,153,0,153,-0.08219149755802117
4657,18,motor,153,0,207,-0.018889066775750345
4658,18,motor,153,0,45,-0.07440904580822782
4659,18,motor,153,0,99,-0.05761563574119795
4660,18,motor,153,1,153,-0.032518234450833614
4661,18,motor,153,1,207,0.01069176625809663
4662,18,motor,153,1,45,-0.005883419047091054
4663,18,motor,153,1,99,-0.022965743604109086
4664,18,motor,153,2,153,-0.027842330406795908
4665,18,motor,153,2,207,0.0530625741626198
4666,18,motor,153,2,45,-0.022663024584517584
4667,18,motor,153,2,99,0.007391153026846432
4668,18,motor,207,0,153,-0.06930935366463663
4669,18,motor,207,0,207,-0.07357114203728642
4670,18,motor,207,0,45,-0.07822684641873336
4671,18,motor,207,0,99,-0.07044263779530834
4672,18,motor,207,1,153,-0.11710807856725783
4673,18,motor,207,1,207,-0.10312754136735675
4674,18,motor,207,1,45,-0.1314999930164294
