,Participants,Masks,Target Location Straight,Target Location Rotate,Layers,Kl Div
82,01,motor,207,153,2,6.271614985508197
83,01,motor,207,153,3,0.07639784558744356
84,01,motor,207,207,0,214.28578741155076
85,01,motor,207,207,1,16.39893468131929
86,01,motor,207,207,2,4.619221270382635
87,01,motor,207,207,3,0.08539302714192494
88,01,motor,207,45,0,210.8604417665914
89,01,motor,207,45,1,18.408784591544332
90,01,motor,207,45,2,5.783274584905595
91,01,motor,207,45,3,0.18033738584751147
92,01,motor,207,99,0,222.0473200757658
93,01,motor,207,99,1,20.382304837214832
94,01,motor,207,99,2,6.739087611741631
95,01,motor,207,99,3,0.24648582772466304
96,01,motor,45,153,0,215.75692353938723
97,01,motor,45,153,1,17.063241011363395
98,01,motor,45,153,2,4.407297108485942
99,01,motor,45,153,3,0.10785606746692539
100,01,motor,45,207,0,213.40568894900906
101,01,motor,45,207,1,16.777989105415713
102,01,motor,45,207,2,5.551088987570729
103,01,motor,45,207,3,0.17061769940963162
104,01,motor,45,45,0,205.07630190505034
105,01,motor,45,45,1,18.295702789854673
106,01,motor,45,45,2,6.085831447671681
107,01,motor,45,45,3,0.18485650617801555
108,01,motor,45,99,0,207.4179106234359
109,01,motor,45,99,1,22.107094968432868
110,01,motor,45,99,2,6.205950212816111
111,01,motor,45,99,3,0.36581997840610614
112,01,motor,99,153,0,223.74067881352678
113,01,motor,99,153,1,19.319284455405015
114,01,motor,99,153,2,5.41638044717383
115,01,motor,99,153,3,0.06351560333863376
116,01,motor,99,207,0,218.25620068161004
117,01,motor,99,207,1,17.902442837320624
118,01,motor,99,207,2,3.520341504281245
119,01,motor,99,207,3,
120,01,motor,99,45,0,204.42796780026546
121,01,motor,99,45,1,14.637711395441304
122,01,motor,99,45,2,7.595672399760878
123,01,motor,99,45,3,0.05338140969120708
124,01,motor,99,99,0,211.68313131943867
125,01,motor,99,99,1,22.81127203676718
126,01,motor,99,99,2,5.802760417571308
127,01,motor,99,99,3,0.14807411379243557
128,01,v1,153,153,0,325.61773591827426
129,01,v1,153,153,1,19.032278447776847
130,01,v1,153,153,2,7.325577642278747
131,01,v1,153,153,3,0.25423518328510014
132,01,v1,153,207,0,315.70559274441194
133,01,v1,153,207,1,20.387568871221028
134,01,v1,153,207,2,4.7199179432783875
135,01,v1,153,207,3,0.2930680055052243
136,01,v1,153,45,0,334.5609513216007
137,01,v1,153,45,1,19.726635489431693
138,01,v1,153,45,2,4.592562310707542
139,01,v1,153,45,3,0.3106675727109336
140,01,v1,153,99,0,328.81818716408344
141,01,v1,153,99,1,19.40932958038261
142,01,v1,153,99,2,6.40887288044222
143,01,v1,153,99,3,0.30503493771791623
144,01,v1,207,153,0,327.79569577181354
145,01,v1,207,153,1,19.958578729803357
146,01,v1,207,153,2,3.6619955117379472
147,01,v1,207,153,3,0.48626314283001437
148,01,v1,207,207,0,312.629909230487
149,01,v1,207,207,1,17.431275335032595
150,01,v1,207,207,2,5.438203281681932
151,01,v1,207,207,3,0.0012520650858038884
152,01,v1,207,45,0,331.0752439945744
153,01,v1,207,45,1,19.66296593145919
154,01,v1,207,45,2,3.1394938674043633
155,01,v1,207,45,3,0.14212836081139013
156,01,v1,207,99,0,337.4451413200321
157,01,v1,207,99,1,19.203648013421358
158,01,v1,207,99,2,5.8890149863506025
159,01,v1,207,99,3,0.45842264248211384
160,01,v1,45,153,0,337.2054521133906
161,01,v1,45,153,1,18.027007179431877
162,01,v1,45,153,2,4.950403005289701
163,01,v1,45,153,3,0.3704446669442121
164,01,v1,45,207,0,326.48874198235364
165,01,v1,45,207,1,15.080282617222439
166,01,v1,45,207,2,4.874727223954816
167,01,v1,45,207,3,0.28377519532962475
168,01,v1,45,45,0,341.89967525094823
169,01,v1,45,45,1,19.336722383296518
170,01,v1,45,45,2,7.612359628929226
171,01,v1,45,45,3,0.3233145708979256
172,01,v1,45,99,0,333.39440963843754
173,01,v1,45,99,1,23.588155934701074
174,01,v1,45,99,2,9.171459226693054
175,01,v1,45,99,3,0.14906073726835906
176,01,v1,99,153,0,334.86516005881737
177,01,v1,99,153,1,19.72655565584956
178,01,v1,99,153,2,3.7674766458986055
179,01,v1,99,153,3,0.3923264654702946
180,01,v1,99,207,0,322.55330051520207
181,01,v1,99,207,1,15.407367413689691
182,01,v1,99,207,2,4.807558031333077
183,01,v1,99,207,3,0.4609920842506608
184,01,v1,99,45,0,335.7426613864194
185,01,v1,99,45,1,18.212513413965
186,01,v1,99,45,2,6.189958307232477
187,01,v1,99,45,3,0.18639661708757438
188,01,v1,99,99,0,330.3369198176675
189,01,v1,99,99,1,13.779875473946484
190,01,v1,99,99,2,6.162543900487366
191,01,v1,99,99,3,0.3677104396239745
192,01,sup_parietal,153,153,0,202.6946272330947
193,01,sup_parietal,153,153,1,22.74573153498103
194,01,sup_parietal,153,153,2,5.317914722149658
195,01,sup_parietal,153,153,3,0.07543197654723158
196,01,sup_parietal,153,207,0,188.3507197656915
197,01,sup_parietal,153,207,1,17.804418071605724
198,01,sup_parietal,153,207,2,3.5642824518223097
199,01,sup_parietal,153,207,3,
200,01,sup_parietal,153,45,0,192.91220453525995
201,01,sup_parietal,153,45,1,17.685201328341492
202,01,sup_parietal,153,45,2,5.575939349640844
203,01,sup_parietal,153,45,3,0.07616684535520118
204,01,sup_parietal,153,99,0,186.61001130874197
205,01,sup_parietal,153,99,1,19.658357234697636
206,01,sup_parietal,153,99,2,7.992567982917638
207,01,sup_parietal,153,99,3,0.5254837361679648
208,01,sup_parietal,207,153,0,198.55655506645883
209,01,sup_parietal,207,153,1,16.481713512015784
210,01,sup_parietal,207,153,2,3.9299683156020695
211,01,sup_parietal,207,153,3,0.47013217803657475
212,01,sup_parietal,207,207,0,181.47332245967905
213,01,sup_parietal,207,207,1,15.480594745534004
214,01,sup_parietal,207,207,2,3.0833543837000423
215,01,sup_parietal,207,207,3,0.014454396276326248
216,01,sup_parietal,207,45,0,180.17724317334557
217,01,sup_parietal,207,45,1,16.171101630591174
218,01,sup_parietal,207,45,2,6.060891301506125
219,01,sup_parietal,207,45,3,0.031223017407222886
220,01,sup_parietal,207,99,0,182.43595153009565
221,01,sup_parietal,207,99,1,19.81071762786333
222,01,sup_parietal,207,99,2,6.266812596871441
223,01,sup_parietal,207,99,3,1.9922242714337774
224,01,sup_parietal,45,153,0,192.10177742811203
225,01,sup_parietal,45,153,1,18.562438897306926
226,01,sup_parietal,45,153,2,5.613993952486421
227,01,sup_parietal,45,153,3,0.058152658952075886
228,01,sup_parietal,45,207,0,187.2735749093276
229,01,sup_parietal,45,207,1,16.508173543310914
230,01,sup_parietal,45,207,2,5.548851676501376
231,01,sup_parietal,45,207,3,0.2900685369390066
232,01,sup_parietal,45,45,0,173.37190807975452
233,01,sup_parietal,45,45,1,16.513691088207114
234,01,sup_parietal,45,45,2,8.33992180317657
235,01,sup_parietal,45,45,3,0.2543743192483913
236,01,sup_parietal,45,99,0,182.79781413186603
237,01,sup_parietal,45,99,1,15.980195432526484
238,01,sup_parietal,45,99,2,8.00954030688924
239,01,sup_parietal,45,99,3,0.6208497651812515
240,01,sup_parietal,99,153,0,192.4507155890094
241,01,sup_parietal,99,153,1,14.679569840035604
242,01,sup_parietal,99,153,2,3.796757183030911
243,01,sup_parietal,99,153,3,0.7454921706478324
244,01,sup_parietal,99,207,0,184.84621409205602
245,01,sup_parietal,99,207,1,18.42428693548319
246,01,sup_parietal,99,207,2,4.340252382779431
247,01,sup_parietal,99,207,3,0.018665719293815997
248,01,sup_parietal,99,45,0,181.3029285727601
249,01,sup_parietal,99,45,1,17.747889129302905
250,01,sup_parietal,99,45,2,6.035501715353185
251,01,sup_parietal,99,45,3,0.017553357270323977
252,01,sup_parietal,99,99,0,183.51768463840182
253,01,sup_parietal,99,99,1,16.54676621660694
254,01,sup_parietal,99,99,2,6.273587076952696
255,01,sup_parietal,99,99,3,0.45803838641467787
256,01,inf_parietal,153,153,0,210.4393258827324
257,01,inf_parietal,153,153,1,19.85768852014081
258,01,inf_parietal,153,153,2,5.0279158570225935
259,01,inf_parietal,153,153,3,0.636083601105768
260,01,inf_parietal,153,207,0,209.8286945339652
261,01,inf_parietal,153,207,1,17.861815112598954
262,01,inf_parietal,153,207,2,4.360999576866034
263,01,inf_parietal,153,207,3,0.3244964817423198
264,01,inf_parietal,153,45,0,209.23145224927416
265,01,inf_parietal,153,45,1,20.72354870584172
266,01,inf_parietal,153,45,2,5.329374242445282
267,01,inf_parietal,153,45,3,0.15627507657954096
268,01,inf_parietal,153,99,0,214.7496916740554
269,01,inf_parietal,153,99,1,19.541759415206677
270,01,inf_parietal,153,99,2,5.485312766657557
271,01,inf_parietal,153,99,3,0.10722596722397978
272,01,inf_parietal,207,153,0,215.26813741844802
273,01,inf_parietal,207,153,1,21.122290656587655
274,01,inf_parietal,207,153,2,6.375626309580398
275,01,inf_parietal,207,153,3,2.947358910693606
276,01,inf_parietal,207,207,0,219.0495775459076
277,01,inf_parietal,207,207,1,16.482066946313562
278,01,inf_parietal,207,207,2,8.256735766951774
279,01,inf_parietal,207,207,3,1.2677781055908728
280,01,inf_parietal,207,45,0,216.08936967575974
281,01,inf_parietal,207,45,1,20.916828933506523
282,01,inf_parietal,207,45,2,5.219274879031438
283,01,inf_parietal,207,45,3,1.5294582624837891
284,01,inf_parietal,207,99,0,216.10771590347233
285,01,inf_parietal,207,99,1,19.271618303283404
286,01,inf_parietal,207,99,2,4.901941089874622
287,01,inf_parietal,207,99,3,1.521601381260338
288,01,inf_parietal,45,153,0,208.4150372596804
289,01,inf_parietal,45,153,1,22.18936319605935
290,01,inf_parietal,45,153,2,7.03628892423669
291,01,inf_parietal,45,153,3,1.1139741588909966
292,01,inf_parietal,45,207,0,212.35112283450053
293,01,inf_parietal,45,207,1,19.432313081927617
294,01,inf_parietal,45,207,2,5.248996063480854
295,01,inf_parietal,45,207,3,0.794944348177319
296,01,inf_parietal,45,45,0,212.7394119127713
297,01,inf_parietal,45,45,1,19.988742160153336
298,01,inf_parietal,45,45,2,4.578495662297871
299,01,inf_parietal,45,45,3,0.43330223867294226
300,01,inf_parietal,45,99,0,208.80517784112254
301,01,inf_parietal,45,99,1,17.5650743450655
302,01,inf_parietal,45,99,2,5.291739717409993
303,01,inf_parietal,45,99,3,0.8502253170498346
304,01,inf_parietal,99,153,0,210.08854871973065
305,01,inf_parietal,99,153,1,17.57758391226677
306,01,inf_parietal,99,153,2,5.885783560155829
307,01,inf_parietal,99,153,3,0.028551267533168556
308,01,inf_parietal,99,207,0,214.47727849909919
309,01,inf_parietal,99,207,1,16.149952590605928
310,01,inf_parietal,99,207,2,5.715516494769622
311,01,inf_parietal,99,207,3,1.1995049189119011
312,01,inf_parietal,99,45,0,215.81105737683163
313,01,inf_parietal,99,45,1,16.534344896962832
314,01,inf_parietal,99,45,2,6.652858713792839
315,01,inf_parietal,99,45,3,1.0079986696924301
316,01,inf_parietal,99,99,0,213.79650419747773
317,01,inf_parietal,99,99,1,15.972479361400897
318,01,inf_parietal,99,99,2,6.213950452438089
319,01,inf_parietal,99,99,3,0.11337482450859379
320,01,v5,153,153,0,101.43576371902924
321,01,v5,153,153,1,20.091590536615218
322,01,v5,153,153,2,6.856061803713114
323,01,v5,153,153,3,0.011501329959040407
324,01,v5,153,207,0,96.48929551778924
325,01,v5,153,207,1,18.95746419002198
326,01,v5,153,207,2,7.320421418023301
327,01,v5,153,207,3,0.21280256088756294
328,01,v5,153,45,0,98.24073972347702
329,01,v5,153,45,1,20.59178217472696
330,01,v5,153,45,2,4.993410773213837
331,01,v5,153,45,3,0.11664430076907406
332,01,v5,153,99,0,94.76963994789845
333,01,v5,153,99,1,16.671919135150727
334,01,v5,153,99,2,7.247747538454712
335,01,v5,153,99,3,0.2842316165791044
336,01,v5,207,153,0,96.34969418066498
337,01,v5,207,153,1,26.469815997829123
338,01,v5,207,153,2,6.150200348126469
339,01,v5,207,153,3,0.9734834164698327
340,01,v5,207,207,0,96.87954913482025
341,01,v5,207,207,1,26.027586820449855
342,01,v5,207,207,2,7.601020743344375
343,01,v5,207,207,3,0.17138981909598325
344,01,v5,207,45,0,91.44169454121422
345,01,v5,207,45,1,20.268040152053715
346,01,v5,207,45,2,5.907758399303294
347,01,v5,207,45,3,1.3394035245732006
348,01,v5,207,99,0,95.09546352139778
349,01,v5,207,99,1,21.225882928576297
350,01,v5,207,99,2,6.7763682075305045
351,01,v5,207,99,3,0.77449032064331
352,01,v5,45,153,0,89.31781128305835
353,01,v5,45,153,1,22.242031775591563
354,01,v5,45,153,2,6.860454689214098
355,01,v5,45,153,3,0.01646268770888676
356,01,v5,45,207,0,93.20581683471858
357,01,v5,45,207,1,21.184607707739907
358,01,v5,45,207,2,5.234288200966503
359,01,v5,45,207,3,0.0408437489499367
360,01,v5,45,45,0,91.70530581373126
361,01,v5,45,45,1,18.442782198264275
362,01,v5,45,45,2,8.42966328731066
363,01,v5,45,45,3,0.036092912273185174
364,01,v5,45,99,0,92.11594606638407
365,01,v5,45,99,1,18.332302536983292
